trial,allocationLeft,allocationRight,left,time,task,evalPeriod,stockAllocation,n_trial,usertoken,treatment
3,95,5,stocks,2021-03-18T02:13:19Z,task2,15,95,11,qw7Y3WE6,hopsdist
3,45,55,bonds,2021-03-18T02:59:51Z,task2,5,55,11,X4DUFLzy,barchart
3,80,20,stocks,2021-03-18T02:55:23Z,task2,25,80,11,ERf7L7VX,hopsdist
3,20,80,bonds,2021-03-18T02:55:54Z,task2,10,80,11,5rThdkyC,interval
3,10,90,stocks,2021-03-18T03:17:30Z,task2,5,10,11,sfqKoI60,table
3,40,60,bonds,2021-03-18T03:23:47Z,task2,5,60,11,irBodiNR,density
3,0,100,bonds,2021-03-18T03:11:27Z,task2,20,100,11,vY1JF5yT,barchart
3,53,47,bonds,2021-03-18T03:19:49Z,task2,15,47,11,QA7eaZ58,interval
3,100,0,stocks,2021-03-18T03:39:12Z,task2,15,100,11,5LdZf9d2,density
3,75,25,stocks,2021-03-18T03:59:05Z,task2,25,75,11,bYY2jRXC,table
3,22,78,stocks,2021-03-18T04:17:00Z,task2,15,22,11,6hYtvkUt,interval
3,35,65,stocks,2021-03-18T04:16:04Z,task2,5,35,11,hFWAcYms,hops
3,20,80,bonds,2021-03-18T04:26:55Z,task2,5,80,11,AzFffxWV,table
3,7,93,stocks,2021-03-18T04:27:45Z,task2,15,7,11,CTij7KI0,density
3,60,40,bonds,2021-03-18T04:39:52Z,task2,20,40,11,3Av6mKCU,table
3,5,95,stocks,2021-03-18T04:41:52Z,task2,20,5,11,giqrEsxa,interval
3,70,30,stocks,2021-03-18T05:05:36Z,task2,20,70,11,NoAbJ9SC,density
3,6,94,stocks,2021-03-18T04:54:08Z,task2,5,6,11,YGmVXctb,hops
3,75,25,stocks,2021-03-18T06:58:30Z,task2,20,75,11,YzzaZbQb,table
3,20,80,bonds,2021-03-18T08:44:33Z,task2,25,80,11,1CxbYDi0,hopsdist
3,100,0,bonds,2021-03-18T16:07:18Z,task2,5,0,11,VrORzmC3,density
3,75,25,bonds,2021-03-18T16:14:00Z,task2,20,25,11,Ke6AO54Z,table
3,22,78,bonds,2021-03-18T16:09:09Z,task2,15,78,11,pfuRg4QJ,barchart
3,60,40,stocks,2021-03-18T16:13:54Z,task2,15,60,11,aR6ZAxSB,barchart
3,65,35,bonds,2021-03-18T16:19:43Z,task2,5,35,11,FvkXyNfJ,point
3,40,60,stocks,2021-03-18T16:16:36Z,task2,15,40,11,XWGQKCYK,table
3,25,75,bonds,2021-03-18T16:30:10Z,task2,5,75,11,o0vmJ33w,table
3,75,25,bonds,2021-03-18T16:24:20Z,task2,5,25,11,dn0ceftL,interval
3,60,40,stocks,2021-03-18T16:26:40Z,task2,20,60,11,FlkpZA5D,interval
3,100,0,stocks,2021-03-18T16:29:26Z,task2,10,100,11,BSl2bHCH,barchart
3,100,0,stocks,2021-03-18T16:24:34Z,task2,15,100,11,diRsvrSp,point
3,20,80,bonds,2021-03-18T16:26:20Z,task2,5,80,11,jWrAFb7o,density
3,100,0,stocks,2021-03-18T16:31:01Z,task2,25,100,11,73pjFxSt,point
3,85,15,stocks,2021-03-18T16:35:09Z,task2,20,85,11,nP3o6Xld,point
3,20,80,bonds,2021-03-18T16:34:46Z,task2,20,80,11,ulloPKoy,density
3,20,80,stocks,2021-03-18T16:47:12Z,task2,5,20,11,jmulOEyq,density
3,90,10,stocks,2021-03-18T16:47:12Z,task2,20,90,11,L81uYnFP,point
3,5,95,bonds,2021-03-18T16:50:06Z,task2,10,95,11,Ckqp0S6g,point
3,10,90,bonds,2021-03-18T17:02:34Z,task2,5,90,11,Y1nt7yaG,table
3,30,70,stocks,2021-03-18T17:02:07Z,task2,15,30,11,rk3wPfU9,hops
3,35,65,bonds,2021-03-18T17:03:27Z,task2,10,65,11,zMH4npNY,interval
3,2,98,bonds,2021-03-18T17:24:54Z,task2,25,98,11,RxaxieZl,table
3,40,60,stocks,2021-03-18T17:16:40Z,task2,15,40,11,ZNgZUovw,table
3,65,35,stocks,2021-03-18T17:18:02Z,task2,25,65,11,AxjtwqAS,hopsdist
3,0,100,bonds,2021-03-18T17:44:52Z,task2,15,100,11,a0v0gmBS,dotplot
3,60,40,bonds,2021-03-18T18:35:25Z,task2,15,40,11,n0Sc4wcz,dotplot
3,30,70,bonds,2021-03-18T18:37:18Z,task2,15,70,11,L7SBxoYt,hops
3,60,40,bonds,2021-03-18T18:43:24Z,task2,5,40,11,13ALfEli,point
3,35,65,bonds,2021-03-18T18:48:12Z,task2,5,65,11,KJtTnWx0,dotplot
3,20,80,bonds,2021-03-18T18:40:53Z,task2,10,80,11,Fk9KAr2Z,hopsdist
3,35,65,bonds,2021-03-18T18:51:53Z,task2,5,65,11,HMvodXiB,interval
3,100,0,bonds,2021-03-18T18:42:26Z,task2,15,0,11,rvf4nZOP,hops
3,20,80,bonds,2021-03-18T18:47:24Z,task2,10,80,11,9guVNGGC,dotplot
3,20,80,bonds,2021-03-18T18:47:26Z,task2,10,80,11,tvLQoi4G,barchart
3,100,0,stocks,2021-03-18T18:47:13Z,task2,20,100,11,tQDYxZ81,hops
3,20,80,stocks,2021-03-18T18:50:10Z,task2,5,20,11,ayPyXGjo,barchart
3,35,65,bonds,2021-03-18T18:52:11Z,task2,20,65,11,yVncI91m,barchart
3,0,100,bonds,2021-03-18T18:52:45Z,task2,25,100,11,3Vuu6iKT,dotplot
3,40,60,bonds,2021-03-18T18:57:20Z,task2,15,60,11,UjjJWjHQ,barchart
3,55,45,bonds,2021-03-18T19:00:14Z,task2,15,45,11,ERx33R94,point
3,30,70,bonds,2021-03-18T18:56:13Z,task2,10,70,11,n2ToGPvU,dotplot
3,80,20,stocks,2021-03-18T18:57:30Z,task2,20,80,11,pTQ62b0l,dotplot
3,0,100,bonds,2021-03-18T19:08:49Z,task2,5,100,11,M2wTjbSE,point
3,10,90,bonds,2021-03-18T19:08:48Z,task2,25,90,11,HJs83Q8g,interval
3,70,30,stocks,2021-03-18T19:20:42Z,task2,20,70,11,8dTEvjO4,hopsdist
3,100,0,stocks,2021-03-18T19:28:10Z,task2,20,100,11,KWDgbGm4,interval
3,0,100,bonds,2021-03-18T19:30:44Z,task2,5,100,11,UJcVd2TG,hops
3,70,30,bonds,2021-03-18T19:41:11Z,task2,15,30,11,ApM8otwl,hopsdist
3,35,65,bonds,2021-03-18T19:55:22Z,task2,25,65,11,6AXFCdZ9,interval
3,0,100,stocks,2021-03-18T19:52:53Z,task2,5,0,11,CWm8UHdR,point
3,75,25,bonds,2021-03-18T19:54:21Z,task2,5,25,11,qEtWBV4q,dotplot
3,5,95,bonds,2021-03-18T19:58:28Z,task2,25,95,11,990j0a1g,dotplot
3,8,92,bonds,2021-03-18T19:59:53Z,task2,15,92,11,i1ThzWu9,barchart
3,4,96,bonds,2021-03-18T19:56:26Z,task2,15,96,11,3HTa4C3w,dotplot
3,5,95,bonds,2021-03-18T20:51:44Z,task2,5,95,11,f2gacKfC,point
3,30,70,bonds,2021-03-18T21:42:09Z,task2,15,70,11,MDgpushP,hops
3,20,80,bonds,2021-03-18T21:44:29Z,task2,5,80,11,g1VQzaaH,point
3,15,85,bonds,2021-03-18T21:54:52Z,task2,15,85,11,I4DYQ30E,barchart
3,10,90,bonds,2021-03-18T21:48:38Z,task2,10,90,11,7oAfixKC,density
3,45,55,bonds,2021-03-18T21:54:16Z,task2,20,55,11,xDD5eppb,point
3,60,40,stocks,2021-03-18T21:48:48Z,task2,20,60,11,8ObNrSLP,hops
3,40,60,bonds,2021-03-18T22:02:22Z,task2,20,60,11,EQKY3iUK,hopsdist
3,65,35,stocks,2021-03-18T22:15:42Z,task2,15,65,11,F9sXiaez,barchart
3,80,20,stocks,2021-03-18T22:17:56Z,task2,25,80,11,WpvHJU0u,barchart
3,25,75,bonds,2021-03-18T22:18:22Z,task2,5,75,11,7EoLeJB8,barchart
3,47,53,bonds,2021-03-18T22:26:23Z,task2,5,53,11,N1Sd7DgS,barchart
3,0,100,bonds,2021-03-18T22:39:40Z,task2,15,100,11,bvD5GSTE,hopsdist
3,38,62,bonds,2021-03-18T22:56:02Z,task2,25,62,11,9ELOvUK7,barchart
3,50,50,bonds,2021-03-18T22:58:57Z,task2,25,50,11,J68xlxT0,density
3,75,25,stocks,2021-03-18T23:00:03Z,task2,10,75,11,6bPeDxK2,point
4,30,70,bonds,2021-03-14T18:12:44Z,task2,10,70,12,bD48Dkqx,hops
4,54,46,bonds,2021-03-14T18:51:19Z,task2,20,46,12,eQFXhCnI,hops
4,75,25,stocks,2021-03-14T19:06:29Z,task2,20,75,12,HnGQuT00,point
4,70,30,stocks,2021-03-14T18:54:36Z,task2,25,70,12,Ks0A1NpT,barchart
4,90,10,stocks,2021-03-15T01:36:04Z,task2,10,90,12,M5LqR4zT,barchart
4,60,40,stocks,2021-03-15T01:28:15Z,task2,15,60,12,3ndBz7Qo,table
4,100,0,stocks,2021-03-15T01:26:16Z,task2,20,100,12,AWr1hgkv,hopsdist
4,0,100,bonds,2021-03-15T01:31:28Z,task2,10,100,12,CdUu1H6o,interval
4,8,92,stocks,2021-03-15T01:45:04Z,task2,15,8,12,zPh3til0,table
4,5,95,bonds,2021-03-15T04:24:13Z,task2,5,95,12,qjKh7UVK,dotplot
4,0,100,bonds,2021-03-15T04:16:49Z,task2,20,100,12,0kdSrEo1,hops
4,80,20,bonds,2021-03-15T04:02:45Z,task2,5,20,12,NtGf92sF,hops
4,30,70,bonds,2021-03-15T04:24:07Z,task2,15,70,12,s4Q3qpf8,density
4,1,99,stocks,2021-03-15T04:25:02Z,task2,25,1,12,wcNpYsey,table
4,35,65,bonds,2021-03-15T04:24:51Z,task2,20,65,12,jRfV99uU,interval
4,5,95,bonds,2021-03-15T04:35:05Z,task2,25,95,12,vfzDKPXv,point
4,30,70,bonds,2021-03-15T04:24:29Z,task2,20,70,12,kNKuLFG1,dotplot
4,100,0,stocks,2021-03-15T04:22:09Z,task2,25,100,12,zmUvANDx,interval
4,60,40,stocks,2021-03-15T04:23:56Z,task2,10,60,12,benynrvy,density
4,40,60,bonds,2021-03-15T04:38:08Z,task2,20,60,12,ebn3H4dp,density
4,100,0,stocks,2021-03-15T04:36:48Z,task2,10,100,12,9WnJN1l8,dotplot
4,13,87,bonds,2021-03-15T04:40:38Z,task2,20,87,12,Ezv2ERqp,dotplot
4,40,60,stocks,2021-03-15T05:37:17Z,task2,25,40,12,ybFQHjKq,density
4,90,10,stocks,2021-03-15T06:17:19Z,task2,10,90,12,F5VIGNAk,hopsdist
4,15,85,bonds,2021-03-15T23:11:51Z,task2,25,85,12,E59UVtDr,point
4,20,80,stocks,2021-03-15T09:56:33Z,task2,5,20,12,v2e8aGQ4,point
4,90,10,bonds,2021-03-15T10:11:52Z,task2,15,10,12,YiuoCenX,table
4,0,100,stocks,2021-03-15T12:02:09Z,task2,20,0,12,ZAoHkw0a,hops
4,20,80,stocks,2021-03-15T13:29:39Z,task2,15,20,12,M45OaFvP,dotplot
4,100,0,stocks,2021-03-15T13:35:59Z,task2,25,100,12,iqmer3KI,point
4,85,15,bonds,2021-03-15T13:54:12Z,task2,20,15,12,T7HR6iyi,density
4,0,100,bonds,2021-03-15T20:01:27Z,task2,25,100,12,rcY6S9oO,dotplot
4,50,50,stocks,2021-03-15T20:08:15Z,task2,15,50,12,lNOCYGhO,dotplot
4,30,70,bonds,2021-03-15T20:04:35Z,task2,15,70,12,140n4mbs,hops
4,0,100,bonds,2021-03-15T20:43:15Z,task2,10,100,12,f5LKgqpQ,point
4,100,0,stocks,2021-03-15T22:14:57Z,task2,25,100,12,DBQIKx8Z,table
4,70,30,stocks,2021-03-16T04:42:56Z,task2,20,70,12,39ZWzf76,dotplot
4,65,35,bonds,2021-03-16T04:59:57Z,task2,15,35,12,AR0XBZIP,interval
4,0,100,bonds,2021-03-16T14:33:28Z,task2,5,100,12,fzvUmShi,point
4,20,80,bonds,2021-03-16T18:59:35Z,task2,15,80,12,ISxZ2FH5,hops
4,100,0,bonds,2021-03-16T19:20:50Z,task2,20,0,12,ixnlV8AS,table
4,50,50,bonds,2021-03-17T13:08:50Z,task2,15,50,12,kcjVVfCK,table
4,80,20,stocks,2021-03-17T13:04:35Z,task2,10,80,12,Es5ER1YT,dotplot
4,100,0,stocks,2021-03-17T13:07:27Z,task2,10,100,12,6ZVU5hiB,barchart
4,15,85,stocks,2021-03-17T13:34:54Z,task2,20,15,12,xCjrtzRP,density
4,5,95,stocks,2021-03-17T14:36:05Z,task2,10,5,12,1C6DBLUa,hops
4,40,60,bonds,2021-03-17T13:51:07Z,task2,10,60,12,7ucyRcab,hopsdist
4,73,27,stocks,2021-03-17T14:02:40Z,task2,15,73,12,TF24R4Vr,point
4,15,85,bonds,2021-03-17T14:32:43Z,task2,10,85,12,JRSkVids,hopsdist
4,20,80,bonds,2021-03-17T14:44:10Z,task2,20,80,12,EACALwsH,barchart
4,40,60,bonds,2021-03-17T15:25:59Z,task2,5,60,12,bijkrN4x,interval
4,80,20,bonds,2021-03-17T16:33:34Z,task2,5,20,12,yesT399G,density
4,30,70,bonds,2021-03-17T16:28:43Z,task2,15,70,12,UhLgT1NF,hops
4,10,90,bonds,2021-03-17T16:35:58Z,task2,5,90,12,HYZzEL2u,dotplot
4,0,100,bonds,2021-03-17T16:30:32Z,task2,20,100,12,VdYpbJUh,dotplot
4,100,0,stocks,2021-03-17T16:36:37Z,task2,15,100,12,sXf1t2TC,table
4,100,0,stocks,2021-03-17T16:46:42Z,task2,15,100,12,a3sNCAlt,point
4,77,23,stocks,2021-03-17T16:55:13Z,task2,5,77,12,WeLeVmdO,hops
4,85,15,stocks,2021-03-17T16:44:37Z,task2,20,85,12,651zZLZY,dotplot
4,15,85,bonds,2021-03-17T17:10:16Z,task2,10,85,12,tPX21tz0,barchart
4,100,0,stocks,2021-03-17T17:10:02Z,task2,10,100,12,Wx6qtrFR,density
4,50,50,stocks,2021-03-17T17:19:22Z,task2,5,50,12,xjaSiYlq,dotplot
4,0,100,bonds,2021-03-17T17:26:24Z,task2,20,100,12,BdNwuYY3,dotplot
4,40,60,bonds,2021-03-17T17:37:52Z,task2,15,60,12,gkKtpet7,table
4,40,60,bonds,2021-03-17T17:41:22Z,task2,20,60,12,GbheV3mJ,density
4,70,30,stocks,2021-03-17T17:32:35Z,task2,10,70,12,g88DapTc,hopsdist
4,0,100,bonds,2021-03-17T17:41:27Z,task2,20,100,12,eMUmMQGE,point
4,90,10,stocks,2021-03-17T17:56:25Z,task2,5,90,12,B2HV6UdE,density
4,45,55,bonds,2021-03-17T18:01:37Z,task2,10,55,12,5WKDa2Ef,table
4,60,40,stocks,2021-03-17T18:03:49Z,task2,10,60,12,nJAP5Ncc,barchart
4,100,0,stocks,2021-03-17T18:05:52Z,task2,20,100,12,49IVMYWn,point
4,50,50,bonds,2021-03-17T18:06:09Z,task2,5,50,12,IsnM1aVU,hops
4,55,45,stocks,2021-03-17T21:01:20Z,task2,5,55,12,DxOS1qMI,table
4,0,100,bonds,2021-03-17T20:56:42Z,task2,10,100,12,FV3btokM,point
4,65,35,stocks,2021-03-17T20:56:54Z,task2,20,65,12,LxXewOKB,dotplot
4,30,70,stocks,2021-03-17T21:01:08Z,task2,10,30,12,oUs9Mfce,dotplot
4,35,65,bonds,2021-03-17T21:15:34Z,task2,20,65,12,f4xt2odB,point
4,40,60,bonds,2021-03-17T21:06:52Z,task2,10,60,12,7VJnbhrH,hopsdist
4,50,50,stocks,2021-03-17T21:01:38Z,task2,5,50,12,RGkwBCD7,hops
4,30,70,bonds,2021-03-17T21:03:00Z,task2,25,70,12,xIEzpaRA,interval
4,0,100,bonds,2021-03-17T21:09:56Z,task2,15,100,12,NYIo95xY,table
4,90,10,stocks,2021-03-17T21:13:04Z,task2,10,90,12,GkcZEM1X,table
4,100,0,bonds,2021-03-17T21:20:33Z,task2,5,0,12,qrOdbxJw,dotplot
4,60,40,stocks,2021-03-17T21:48:27Z,task2,5,60,12,biD53yQS,dotplot
4,20,80,bonds,2021-03-17T21:56:48Z,task2,25,80,12,FCqfkdPd,dotplot
4,15,85,bonds,2021-03-17T21:57:18Z,task2,5,85,12,5DZhfrMX,interval
4,25,75,stocks,2021-03-17T22:02:19Z,task2,20,25,12,TLjfV7aD,hopsdist
4,15,85,bonds,2021-03-17T22:20:24Z,task2,20,85,12,CiXTsREp,density
4,80,20,bonds,2021-03-17T22:26:55Z,task2,10,20,12,IhtyQEo6,density
4,20,80,bonds,2021-03-17T22:52:10Z,task2,25,80,12,DONO5fOK,point
4,90,10,stocks,2021-03-18T01:05:22Z,task2,25,90,12,wk2kZpQp,barchart
4,20,80,bonds,2021-03-18T01:06:50Z,task2,15,80,12,2rMOynRc,interval
4,10,90,bonds,2021-03-18T01:08:22Z,task2,5,90,12,RJ0yK39m,hopsdist
4,8,92,bonds,2021-03-18T01:21:19Z,task2,25,92,12,aLzBpinz,barchart
4,100,0,stocks,2021-03-18T01:20:31Z,task2,15,100,12,LvaztNSx,interval
4,20,80,bonds,2021-03-18T01:14:51Z,task2,20,80,12,Rxuytkvq,barchart
4,70,30,stocks,2021-03-18T01:20:29Z,task2,5,70,12,yTxbkwCa,interval
4,30,70,stocks,2021-03-18T01:23:02Z,task2,5,30,12,3a63mASS,hopsdist
4,35,65,bonds,2021-03-18T01:22:40Z,task2,15,65,12,hnADzc3k,hopsdist
4,0,100,bonds,2021-03-18T01:23:13Z,task2,15,100,12,mxVQAeko,barchart
4,42,58,bonds,2021-03-18T01:32:53Z,task2,10,58,12,azCvgawo,interval
4,40,60,bonds,2021-03-18T01:49:51Z,task2,5,60,12,sAmbOGvp,interval
4,20,80,bonds,2021-03-18T01:26:55Z,task2,10,80,12,jjVRkJbo,hopsdist
4,90,10,stocks,2021-03-18T01:44:41Z,task2,20,90,12,JSjHZMdQ,barchart
4,0,100,bonds,2021-03-18T01:46:29Z,task2,10,100,12,zjbadj2T,interval
4,15,85,bonds,2021-03-18T01:52:35Z,task2,20,85,12,n6Fb15Be,interval
4,30,70,stocks,2021-03-18T02:00:51Z,task2,25,30,12,LiUSBIbs,hopsdist
4,60,40,bonds,2021-03-18T02:17:15Z,task2,20,40,12,bfKHFfR8,hopsdist
4,5,95,stocks,2021-03-18T02:13:30Z,task2,5,5,12,qw7Y3WE6,hopsdist
4,75,25,stocks,2021-03-18T02:59:56Z,task2,10,75,12,X4DUFLzy,barchart
4,0,100,stocks,2021-03-18T02:55:30Z,task2,5,0,12,ERf7L7VX,hopsdist
4,10,90,bonds,2021-03-18T02:56:02Z,task2,25,90,12,5rThdkyC,interval
4,20,80,bonds,2021-03-18T03:17:40Z,task2,25,80,12,sfqKoI60,table
4,60,40,bonds,2021-03-18T03:23:53Z,task2,10,40,12,irBodiNR,density
4,100,0,stocks,2021-03-18T03:11:37Z,task2,15,100,12,vY1JF5yT,barchart
4,38,62,stocks,2021-03-18T03:20:01Z,task2,5,38,12,QA7eaZ58,interval
4,75,25,bonds,2021-03-18T03:39:20Z,task2,5,25,12,5LdZf9d2,density
4,20,80,bonds,2021-03-18T03:59:10Z,task2,15,80,12,bYY2jRXC,table
4,11,89,bonds,2021-03-18T04:17:13Z,task2,10,89,12,6hYtvkUt,interval
4,15,85,bonds,2021-03-18T04:16:11Z,task2,15,85,12,hFWAcYms,hops
4,25,75,bonds,2021-03-18T04:27:07Z,task2,15,75,12,AzFffxWV,table
4,12,88,bonds,2021-03-18T04:27:58Z,task2,20,88,12,CTij7KI0,density
4,30,70,bonds,2021-03-18T04:39:59Z,task2,15,70,12,3Av6mKCU,table
4,8,92,bonds,2021-03-18T04:42:01Z,task2,25,92,12,giqrEsxa,interval
4,40,60,bonds,2021-03-18T05:05:50Z,task2,10,60,12,NoAbJ9SC,density
4,6,94,bonds,2021-03-18T04:54:12Z,task2,15,94,12,YGmVXctb,hops
4,15,85,stocks,2021-03-18T06:58:50Z,task2,5,15,12,YzzaZbQb,table
4,70,30,bonds,2021-03-18T08:44:42Z,task2,5,30,12,1CxbYDi0,hopsdist
4,90,10,stocks,2021-03-18T16:07:31Z,task2,20,90,12,VrORzmC3,density
4,40,60,stocks,2021-03-18T16:14:09Z,task2,15,40,12,Ke6AO54Z,table
4,54,46,stocks,2021-03-18T16:09:16Z,task2,5,54,12,pfuRg4QJ,barchart
4,75,25,bonds,2021-03-18T16:14:06Z,task2,5,25,12,aR6ZAxSB,barchart
4,30,70,bonds,2021-03-18T16:20:02Z,task2,15,70,12,FvkXyNfJ,point
4,50,50,bonds,2021-03-18T16:16:47Z,task2,10,50,12,XWGQKCYK,table
4,90,10,stocks,2021-03-18T16:30:26Z,task2,10,90,12,o0vmJ33w,table
4,38,62,bonds,2021-03-18T16:24:33Z,task2,10,62,12,dn0ceftL,interval
4,50,50,bonds,2021-03-18T16:26:51Z,task2,25,50,12,FlkpZA5D,interval
4,100,0,stocks,2021-03-18T16:29:35Z,task2,15,100,12,BSl2bHCH,barchart
4,0,100,bonds,2021-03-18T16:24:39Z,task2,25,100,12,diRsvrSp,point
4,20,80,bonds,2021-03-18T16:26:28Z,task2,25,80,12,jWrAFb7o,density
4,0,100,bonds,2021-03-18T16:31:08Z,task2,15,100,12,73pjFxSt,point
4,75,25,bonds,2021-03-18T16:35:21Z,task2,5,25,12,nP3o6Xld,point
4,65,35,bonds,2021-03-18T16:34:57Z,task2,5,35,12,ulloPKoy,density
4,40,60,bonds,2021-03-18T16:47:19Z,task2,10,60,12,jmulOEyq,density
4,100,0,stocks,2021-03-18T16:47:24Z,task2,10,100,12,L81uYnFP,point
4,9,91,stocks,2021-03-18T16:50:14Z,task2,20,9,12,Ckqp0S6g,point
4,90,10,stocks,2021-03-18T17:03:00Z,task2,15,90,12,Y1nt7yaG,table
4,80,20,stocks,2021-03-18T17:02:23Z,task2,25,80,12,rk3wPfU9,hops
4,65,35,stocks,2021-03-18T17:03:38Z,task2,5,65,12,zMH4npNY,interval
4,1,99,bonds,2021-03-18T17:25:06Z,task2,5,99,12,RxaxieZl,table
4,10,90,bonds,2021-03-18T17:16:59Z,task2,5,90,12,ZNgZUovw,table
4,70,30,stocks,2021-03-18T17:18:26Z,task2,15,70,12,AxjtwqAS,hopsdist
4,0,100,stocks,2021-03-18T17:45:04Z,task2,10,0,12,a0v0gmBS,dotplot
4,100,0,bonds,2021-03-18T18:35:32Z,task2,5,0,12,n0Sc4wcz,dotplot
4,40,60,bonds,2021-03-18T18:37:32Z,task2,20,60,12,L7SBxoYt,hops
4,60,40,bonds,2021-03-18T18:43:38Z,task2,15,40,12,13ALfEli,point
4,60,40,bonds,2021-03-18T18:48:23Z,task2,25,40,12,KJtTnWx0,dotplot
4,15,85,bonds,2021-03-18T18:41:14Z,task2,25,85,12,Fk9KAr2Z,hopsdist
4,20,80,bonds,2021-03-18T18:52:00Z,task2,15,80,12,HMvodXiB,interval
4,100,0,bonds,2021-03-18T18:42:38Z,task2,25,0,12,rvf4nZOP,hops
4,10,90,bonds,2021-03-18T18:47:37Z,task2,20,90,12,9guVNGGC,dotplot
4,0,100,bonds,2021-03-18T18:47:35Z,task2,20,100,12,tvLQoi4G,barchart
4,0,100,bonds,2021-03-18T18:47:33Z,task2,25,100,12,tQDYxZ81,hops
4,60,40,bonds,2021-03-18T18:50:28Z,task2,10,40,12,ayPyXGjo,barchart
4,85,15,stocks,2021-03-18T18:52:24Z,task2,10,85,12,yVncI91m,barchart
4,15,85,stocks,2021-03-18T18:53:06Z,task2,20,15,12,3Vuu6iKT,dotplot
4,65,35,stocks,2021-03-18T18:57:34Z,task2,10,65,12,UjjJWjHQ,barchart
4,70,30,stocks,2021-03-18T19:00:25Z,task2,10,70,12,ERx33R94,point
4,60,40,stocks,2021-03-18T18:56:21Z,task2,25,60,12,n2ToGPvU,dotplot
4,0,100,bonds,2021-03-18T18:57:40Z,task2,10,100,12,pTQ62b0l,dotplot
4,0,100,bonds,2021-03-18T19:08:55Z,task2,25,100,12,M2wTjbSE,point
4,20,80,bonds,2021-03-18T19:08:56Z,task2,15,80,12,HJs83Q8g,interval
4,60,40,bonds,2021-03-18T19:21:18Z,task2,5,40,12,8dTEvjO4,hopsdist
4,100,0,stocks,2021-03-18T19:29:02Z,task2,10,100,12,KWDgbGm4,interval
4,0,100,bonds,2021-03-18T19:30:51Z,task2,20,100,12,UJcVd2TG,hops
4,20,80,stocks,2021-03-18T19:41:24Z,task2,5,20,12,ApM8otwl,hopsdist
4,65,35,stocks,2021-03-18T19:55:34Z,task2,20,65,12,6AXFCdZ9,interval
4,100,0,stocks,2021-03-18T19:53:00Z,task2,15,100,12,CWm8UHdR,point
4,50,50,stocks,2021-03-18T19:54:54Z,task2,25,50,12,qEtWBV4q,dotplot
4,3,97,stocks,2021-03-18T19:58:31Z,task2,10,3,12,990j0a1g,dotplot
4,16,84,bonds,2021-03-18T19:59:57Z,task2,5,84,12,i1ThzWu9,barchart
4,10,90,stocks,2021-03-18T19:56:30Z,task2,25,10,12,3HTa4C3w,dotplot
4,5,95,stocks,2021-03-18T20:51:47Z,task2,10,5,12,f2gacKfC,point
4,60,40,bonds,2021-03-18T21:42:20Z,task2,10,40,12,MDgpushP,hops
4,31,69,bonds,2021-03-18T21:44:40Z,task2,20,69,12,g1VQzaaH,point
4,80,20,stocks,2021-03-18T21:55:14Z,task2,5,80,12,I4DYQ30E,barchart
4,0,100,bonds,2021-03-18T21:48:44Z,task2,25,100,12,7oAfixKC,density
4,10,90,stocks,2021-03-18T21:54:22Z,task2,5,10,12,xDD5eppb,point
4,75,25,bonds,2021-03-18T21:49:04Z,task2,5,25,12,8ObNrSLP,hops
4,28,72,stocks,2021-03-18T22:02:47Z,task2,15,28,12,EQKY3iUK,hopsdist
4,85,15,stocks,2021-03-18T22:15:47Z,task2,25,85,12,F9sXiaez,barchart
4,20,80,bonds,2021-03-18T22:18:20Z,task2,20,80,12,WpvHJU0u,barchart
4,100,0,stocks,2021-03-18T22:18:27Z,task2,20,100,12,7EoLeJB8,barchart
4,35,65,bonds,2021-03-18T22:26:33Z,task2,10,65,12,N1Sd7DgS,barchart
4,100,0,stocks,2021-03-18T22:40:08Z,task2,20,100,12,bvD5GSTE,hopsdist
4,32,68,bonds,2021-03-18T22:56:19Z,task2,5,68,12,9ELOvUK7,barchart
4,60,40,bonds,2021-03-18T22:59:08Z,task2,10,40,12,J68xlxT0,density
4,20,80,bonds,2021-03-18T23:00:13Z,task2,20,80,12,6bPeDxK2,point
5,60,40,stocks,2021-03-14T18:12:54Z,task2,15,60,13,bD48Dkqx,hops
5,15,85,stocks,2021-03-14T18:51:26Z,task2,10,15,13,eQFXhCnI,hops
5,30,70,bonds,2021-03-14T19:06:45Z,task2,25,70,13,HnGQuT00,point
5,10,90,bonds,2021-03-14T18:54:41Z,task2,10,90,13,Ks0A1NpT,barchart
5,15,85,bonds,2021-03-15T01:36:20Z,task2,5,85,13,M5LqR4zT,barchart
5,50,50,bonds,2021-03-15T01:28:39Z,task2,10,50,13,3ndBz7Qo,table
5,0,100,bonds,2021-03-15T01:26:22Z,task2,15,100,13,AWr1hgkv,hopsdist
5,100,0,stocks,2021-03-15T01:31:37Z,task2,15,100,13,CdUu1H6o,interval
5,11,89,stocks,2021-03-15T01:45:11Z,task2,10,11,13,zPh3til0,table
5,2,98,bonds,2021-03-15T04:24:18Z,task2,25,98,13,qjKh7UVK,dotplot
5,70,30,bonds,2021-03-15T04:17:14Z,task2,10,30,13,0kdSrEo1,hops
5,80,20,stocks,2021-03-15T04:02:55Z,task2,15,80,13,NtGf92sF,hops
5,50,50,stocks,2021-03-15T04:24:11Z,task2,25,50,13,s4Q3qpf8,density
5,22,78,bonds,2021-03-15T04:25:06Z,task2,20,78,13,wcNpYsey,table
